Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc,Avg Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Avg Max Air Temp (F),qc,Avg Min Air Temp (F),qc,Avg Air Temp (F),qc,Avg Max Rel Hum (%),qc,Avg Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Avg Dew Point (F),qc,Avg Wind Speed (mph),qc,Avg Soil Temp (F),qc
178,Moraga,San Francisco Bay,Feb 2022,2.79,K,0.63, ,355,K,6.8,K,64.2,K,33.2,K,47.9,K,91, ,33, ,60,K,34.1,K,3.5, ,48.7, 
178,Moraga,San Francisco Bay,Mar 2022,3.97, ,2.24,K,451,K,8.9,K,65.9,K,39.3, ,51.9,K,93, ,40, ,67,K,40.7,K,4.0,K,53.9, 
178,Moraga,San Francisco Bay,Apr 2022,5.20,K,3.00, ,573,K,9.3, ,67.0,K,41.9, ,54.4,K,92, ,40, ,64,K,42.3,K,4.7,K,58.7, 
178,Moraga,San Francisco Bay,May 2022,6.72,K,0.03, ,686,K,10.2,K,71.7,K,45.7,K,58.9,K,90, ,38, ,61,L,45.0,L,4.8, ,62.9,K
178,Moraga,San Francisco Bay,Jun 2022,7.15,K,0.11, ,689,K,12.2,K,79.4, ,52.1,K,65.2,K,88, ,36, ,59,K,49.5,K,5.1,K,68.0, 
178,Moraga,San Francisco Bay,Jul 2022,6.65, ,0.00, ,644,K,13.7,K,77.1, ,55.0,K,63.5, ,90, ,46, ,69,K,52.9,K,6.2,K,69.0,K
178,Moraga,San Francisco Bay,Aug 2022,6.55,K,0.00, ,614,K,14.4,K,82.2,K,56.5,K,66.8,K,89,K,40,K,65,K,54.3,K,5.2,K,70.3, 
178,Moraga,San Francisco Bay,Sep 2022,5.07, ,0.06,K,474, ,13.2, ,83.2,K,55.2,K,67.6,K,86,K,36,K,60,K,51.8,K,4.2,K,68.6, 
178,Moraga,San Francisco Bay,Oct 2022,3.61, ,0.00, ,372,K,11.7, ,75.4, ,47.5, ,59.1, ,93, ,41, ,68, ,48.1, ,3.6,K,63.0, 
178,Moraga,San Francisco Bay,Nov 2022,1.98, ,2.05, ,256, ,7.3, ,61.2,K,34.0, ,46.2, ,93, ,40, ,68, ,35.8, ,3.1,K,51.4, 
178,Moraga,San Francisco Bay,Dec 2022,1.03,K,16.31, ,150, ,8.7,K,54.0,K,36.4,K,44.6,K,95, ,65, ,85,K,40.2,K,3.3,K,47.7, 
178,Moraga,San Francisco Bay,Jan 2023,1.57, ,12.88,K,187,K,8.2,K,56.8, ,38.2,K,47.6,K,92,K,50,K,72,K,38.3,K,4.5,K,48.7,K
178,Moraga,San Francisco Bay,Feb 2023,1.94, ,4.88,K,271,K,7.1, ,56.7, ,33.0, ,44.2, ,92, ,47, ,72, ,35.3, ,4.0,K,46.9,K
178,Moraga,San Francisco Bay,Mar 2023,2.67, ,9.81, ,336,K,8.4,K,56.5,K,38.9,K,47.4, ,91,K,54,K,74,K,39.4,K,4.7,K,50.5,K
178,Moraga,San Francisco Bay,Apr 2023,5.31, ,0.29,K,595,K,9.1,K,66.6, ,41.7, ,53.5, ,91, ,40, ,65,K,41.6,K,4.5,K,57.4,K
178,Moraga,San Francisco Bay,May 2023,5.07, ,1.17, ,560,K,11.6, ,66.3, ,48.9, ,55.9, ,92, ,57, ,76, ,48.3, ,5.4,K,64.1, 
178,Moraga,San Francisco Bay,Jun 2023,5.93, ,0.00, ,654,K,12.4, ,69.6, ,51.4,K,59.0, ,90, ,56, ,73, ,50.1, ,5.6,K,67.4, 
178,Moraga,San Francisco Bay,Jul 2023,7.66, ,0.00, ,704,K,13.6, ,82.2,K,54.3,K,66.4,K,90, ,38, ,63,K,52.7,K,5.9,K,69.8,K
178,Moraga,San Francisco Bay,Aug 2023,6.51,K,0.00, ,604,K,14.9, ,82.1, ,57.0,K,67.7,K,90,K,42,K,65,K,55.2,K,4.9,K,70.8, 
178,Moraga,San Francisco Bay,Sep 2023,4.49, ,0.02, ,474,K,13.8, ,74.4, ,54.2, ,62.7, ,91, ,49, ,72, ,53.2, ,4.3, ,67.6, 
178,Moraga,San Francisco Bay,Oct 2023,3.75,K,0.38, ,379,K,11.4,K,75.5, ,46.7,K,59.5,K,93, ,37, ,64,K,47.0,K,3.1, ,62.5, 
178,Moraga,San Francisco Bay,Nov 2023,2.12, ,1.04,K,253, ,9.1,K,66.0, ,39.5,K,51.4,K,93, ,41, ,68,K,40.9,K,2.9,K,54.7, 
178,Moraga,San Francisco Bay,Dec 2023,1.27, ,3.88, ,164, ,9.9,K,59.8,K,40.1,K,49.0,K,95, ,59, ,82,K,43.5,K,3.1, ,51.4, 
179,Winchester,South Coast Valleys,Jan 2018,2.33,K,0.04,L,310,L,6.4,L,70.9,L,34.1,L,51.8,L,86,L,21,L,49,L,32.1,L,4.0,L,48.1,L
179,Winchester,South Coast Valleys,Feb 2018,3.24,K,0.56,K,409,K,6.8,K,68.6, ,35.9, ,52.2,K,88,K,24,K,51,K,33.7,K,4.9,K,51.0,K
179,Winchester,South Coast Valleys,Mar 2018,4.30, ,1.19,K,481,K,9.7,K,68.5, ,42.6,K,55.5,K,94,K,38,K,65,K,42.5,K,5.4,K,51.0,K
179,Winchester,South Coast Valleys,Apr 2018,6.03, ,0.01, ,590,K,10.2,K,75.9,K,45.6,K,60.3,K,91, ,31, ,58,K,44.0,K,6.0, ,55.8,K
179,Winchester,South Coast Valleys,May 2018,5.94, ,0.03, ,579,K,12.5, ,74.9, ,51.0, ,61.4, ,93, ,45, ,69, ,50.2, ,6.5,K,58.4,K
179,Winchester,South Coast Valleys,Jun 2018,7.85,K,0.00,L,709,L,14.1,L,85.1,L,53.8,L,68.5,L,94,L,33,L,60,L,53.6,L,5.8,L,63.1,L
179,Winchester,South Coast Valleys,Jul 2018,8.16,K,0.09,L,603,L,16.1,L,95.9,L,64.0,L,78.7,L,79,L,28,L,49,L,57.0,L,5.5,L,71.8,L
179,Winchester,South Coast Valleys,Aug 2018,8.55,K,0.04,K,642,K,15.7,K,96.2,K,63.1,K,77.6,K,84,K,25,K,49,K,56.2,K,5.8,K,79.5,K
179,Winchester,South Coast Valleys,Sep 2018,6.90, ,0.01, ,566,K,13.6, ,92.6, ,56.1, ,72.6, ,89, ,22, ,51, ,52.1, ,5.3, ,72.7, 
179,Winchester,South Coast Valleys,Oct 2018,4.33, ,0.66,K,400,K,12.1, ,80.5, ,51.1, ,64.5, ,90, ,29, ,59, ,48.4, ,4.9,K,61.3,K
179,Winchester,South Coast Valleys,Nov 2018,3.05, ,0.65,K,319,K,8.0,K,74.0, ,40.7, ,56.4, ,77, ,26, ,51,K,35.9,K,4.1,K,51.6,K
179,Winchester,South Coast Valleys,Dec 2018,2.01, ,1.15, ,262,K,7.9, ,65.4, ,37.1, ,50.2, ,89, ,35, ,63, ,37.3, ,3.8,K,44.5,K
179,Winchester,South Coast Valleys,Jan 2019,2.20,K,2.26, ,275,K,7.2, ,65.3, ,37.6,K,50.1, ,77, ,33, ,57, ,34.6, ,4.0,K,43.8,L
179,Winchester,South Coast Valleys,Feb 2019,2.25, ,4.90,K,324,K,7.2, ,57.7, ,35.4, ,46.3, ,81, ,43, ,66, ,35.1, ,5.1,K,42.6,L
179,Winchester,South Coast Valleys,Mar 2019,4.04, ,1.92, ,458,K,8.7,K,66.7, ,41.2,K,53.5, ,81,K,32,K,62,K,40.2,K,4.6, ,48.3,K
179,Winchester,South Coast Valleys,Apr 2019,6.05,K,0.10,K,585,K,9.5, ,76.3, ,46.6, ,60.2, ,80, ,29, ,54, ,42.7, ,6.0,K,59.1, 
179,Winchester,South Coast Valleys,May 2019,6.55,K,0.94,K,542,K,5.6,K,71.5,K,49.0, ,59.0, ,51,K,9,K,46,L,36.6,L,6.8,K,59.6,K
179,Winchester,South Coast Valleys,Jun 2019,7.34,K,0.05,K,665,K,14.7, ,83.5,K,56.0, ,67.8,K,91,K,40,K,65,K,54.8,K,6.3,K,68.9,K
179,Winchester,South Coast Valleys,Jul 2019,7.35,K,0.00, ,708,K,15.8, ,89.7, ,58.3,K,73.3, ,87, ,33, ,57, ,56.8, ,1.5,K,66.8,K
179,Winchester,South Coast Valleys,Aug 2019,8.05,K,0.03,K,671,K,15.0, ,93.1, ,57.4, ,74.4, ,85, ,25, ,52, ,55.3, ,4.3,K,67.0,K
179,Winchester,South Coast Valleys,Sep 2019,5.93,K,0.10,K,526,K,14.9, ,85.9, ,56.6, ,70.5, ,86, ,35, ,59, ,54.7, ,5.3,K,65.2, 
179,Winchester,South Coast Valleys,Oct 2019,4.93,K,0.03,K,480,K,8.2,K,82.6, ,42.8,K,61.9, ,77, ,19, ,44,K,38.1,K,4.2,K,56.3,K
179,Winchester,South Coast Valleys,Nov 2019,2.94, ,2.21, ,328,K,7.9, ,75.2,K,39.5,K,55.6, ,82, ,28, ,54, ,37.4, ,4.0,K,49.6,K
179,Winchester,South Coast Valleys,Dec 2019,1.60,K,2.66,K,221,K,8.9,K,62.6, ,38.8,K,49.2,K,93,K,46,K,73, ,40.5, ,3.6,K,44.4,K
179,Winchester,South Coast Valleys,Jan 2020,2.40, ,0.57,K,315,K,8.2, ,66.9, ,35.1, ,49.5, ,93, ,38, ,68, ,39.0, ,3.6, ,43.5,K
179,Winchester,South Coast Valleys,Feb 2020,3.40, ,0.40,K,401,K,7.2, ,70.2, ,34.7, ,51.4, ,88, ,26, ,55, ,35.2, ,4.5, ,47.0,K
179,Winchester,South Coast Valleys,Mar 2020,3.41, ,4.07,K,397,K,9.7, ,63.5, ,41.6, ,52.2, ,95, ,50, ,73, ,43.5, ,5.3,K,49.5,K
179,Winchester,South Coast Valleys,Apr 2020,4.94, ,3.81, ,520,K,11.9,K,71.2,K,48.1, ,58.8, ,94, ,49, ,71,K,48.9,K,5.6,K,55.1,K
179,Winchester,South Coast Valleys,May 2020,7.76, ,0.01,K,688,K,13.4, ,83.7, ,51.8, ,66.5, ,92, ,33, ,61, ,52.1, ,6.1, ,67.3, 
179,Winchester,South Coast Valleys,Jun 2020,7.42, ,0.03, ,691,K,14.7,K,83.7, ,54.7, ,68.1, ,90, ,40, ,63,K,53.8,K,6.2,K,63.8,K
179,Winchester,South Coast Valleys,Jul 2020,8.56,K,0.00, ,678,K,15.3, ,90.3,K,57.0, ,73.0,K,89, ,30, ,57,K,55.9,K,5.3,K,66.8, 
179,Winchester,South Coast Valleys,Aug 2020,8.01,K,0.00, ,612, ,16.8, ,94.9, ,60.9,K,76.9,K,83, ,28, ,53,K,58.1,K,5.2, ,69.2,K
179,Winchester,South Coast Valleys,Sep 2020,6.46, ,0.00, ,492, ,12.8, ,93.4,K,55.2, ,73.5,K,78, ,23, ,46,K,50.6,K,4.3, ,66.0, 
179,Winchester,South Coast Valleys,Oct 2020,4.85, ,0.00, ,413, ,10.4, ,85.7, ,48.8, ,66.3, ,77, ,25, ,48, ,44.0, ,4.3,K,61.3, 
179,Winchester,South Coast Valleys,Nov 2020,3.10, ,0.37, ,326, ,7.1, ,74.6,K,38.0, ,54.6,K,81, ,22, ,49,K,34.7,K,4.1,K,53.0,K
179,Winchester,South Coast Valleys,Dec 2020,2.40, ,1.52,K,276,K,5.5, ,69.0,K,32.7, ,49.4, ,76, ,24, ,47, ,27.7, ,3.6, ,46.9, 
179,Winchester,South Coast Valleys,Jan 2021,2.54, ,1.89, ,295,K,6.8, ,67.1,K,35.4, ,49.5,K,85, ,31, ,58,K,34.2,K,4.0,K,45.4,K
179,Winchester,South Coast Valleys,Feb 2021,3.13, ,0.07, ,409,K,7.8,K,67.8, ,36.4, ,51.2, ,89,K,33,K,61, ,37.1, ,4.2, ,47.0, 
179,Winchester,South Coast Valleys,Mar 2021,4.34, ,1.25, ,495,K,8.3, ,66.2, ,37.3, ,51.3, ,92, ,39, ,66, ,39.1, ,5.3,K,47.8,K
179,Winchester,South Coast Valleys,Apr 2021,5.91, ,0.16, ,599,K,10.2, ,75.0, ,44.4, ,58.9, ,88, ,38, ,62, ,44.5, ,6.0,K,53.3,K
179,Winchester,South Coast Valleys,May 2021,7.13, ,0.00,K,665,K,12.4, ,77.8, ,49.7, ,61.9, ,91, ,41, ,66, ,50.0, ,6.6,K,58.4,K
179,Winchester,South Coast Valleys,Jun 2021,8.43, ,0.01, ,698,K,13.9, ,92.1,K,55.4,K,72.3,K,85, ,27, ,52,K,53.0,K,5.8, ,68.6, 
179,Winchester,South Coast Valleys,Jul 2021,8.99, ,0.26, ,660, ,15.9, ,96.0, ,63.0, ,77.8, ,79, ,26, ,49, ,56.9, ,5.8, ,73.2, 
179,Winchester,South Coast Valleys,Aug 2021,7.89,K,0.00,K,602,K,15.0,K,93.4,K,61.3, ,75.8,K,76,K,29,K,51, ,55.1, ,5.7,K,70.2,K
179,Winchester,South Coast Valleys,Sep 2021,6.17, ,0.00,K,543,K,14.8, ,88.8,K,57.8, ,71.7, ,85, ,34, ,57, ,54.7, ,4.9, ,62.4,K
179,Winchester,South Coast Valleys,Oct 2021,4.13, ,0.59,K,420,K,10.7, ,77.1, ,46.3,K,60.7, ,85, ,36, ,60, ,45.2, ,4.7,K,54.0,K
179,Winchester,South Coast Valleys,Nov 2021,3.33,K,0.02, ,356,K,8.5, ,79.8,K,41.4, ,58.7,K,80, ,24, ,50,K,38.8,K,3.8, ,50.8, 
179,Winchester,South Coast Valleys,Dec 2021,1.69,K,3.76, ,233,K,8.6, ,62.4, ,37.6,K,48.9, ,93, ,47, ,73, ,40.0, ,4.2,K,45.0, 
179,Winchester,South Coast Valleys,Jan 2022,2.46,K,0.04,K,295,K,7.2,K,68.2, ,36.2,K,50.8,K,85,K,29,K,57, ,35.3, ,3.4,K,45.4,K
179,Winchester,South Coast Valleys,Feb 2022,3.43, ,0.56,K,414,K,5.7, ,69.6, ,33.5, ,50.9, ,79, ,24, ,47, ,29.5, ,5.2,K,47.3,K
179,Winchester,South Coast Valleys,Mar 2022,5.19, ,0.61, ,530,K,8.7,K,72.7, ,40.6, ,56.1, ,86, ,31, ,57,K,40.1,K,5.8,K,51.6, 
179,Winchester,South Coast Valleys,Apr 2022,6.08, ,0.18,K,616,K,10.6, ,75.7,K,46.3, ,60.2,K,89, ,36, ,61,K,45.3,K,5.9,K,55.7, 
179,Winchester,South Coast Valleys,May 2022,7.15, ,0.00, ,672,K,12.2, ,77.8, ,49.4, ,62.3, ,89, ,41, ,64, ,49.2, ,6.4,K,58.8,K
179,Winchester,South Coast Valleys,Jun 2022,8.66,K,0.00, ,737,K,14.1, ,89.1, ,56.4, ,71.7, ,82, ,30, ,54, ,53.4, ,6.1,K,63.7, 
179,Winchester,South Coast Valleys,Jul 2022,8.56, ,0.00, ,702,K,16.3, ,90.6, ,60.4, ,73.8, ,85, ,34, ,58, ,57.6, ,5.8, ,65.8,K
179,Winchester,South Coast Valleys,Aug 2022,8.43, ,0.03, ,643,K,16.6, ,94.4, ,64.0, ,77.9, ,77, ,32, ,52, ,58.1, ,5.6, ,66.0,K
179,Winchester,South Coast Valleys,Sep 2022,6.02, ,0.65, ,503,K,17.6,K,91.5, ,63.2,K,75.7, ,83, ,35, ,59,K,59.4,K,5.2,K,65.9, 
179,Winchester,South Coast Valleys,Oct 2022,4.24,K,0.23, ,413,K,14.3,K,81.1, ,53.2,K,65.4, ,91, ,38, ,66,K,53.1,K,4.7,K,62.4, 
179,Winchester,South Coast Valleys,Nov 2022,2.82,K,1.35, ,331,K,7.3, ,68.6, ,37.3, ,51.9, ,85, ,29, ,55, ,35.1, ,4.7,K,49.6,K
179,Winchester,South Coast Valleys,Dec 2022,1.74,K,1.50, ,241, ,8.6,K,63.3,K,37.2,K,49.0, ,93, ,45, ,72,K,39.9,K,3.2,K,45.4, 
179,Winchester,South Coast Valleys,Jan 2023,1.82,K,4.55,K,258,K,8.7,K,59.4, ,37.1,K,47.6,K,95,K,53,K,77,K,40.3,K,4.6,K,43.1,K
179,Winchester,South Coast Valleys,Feb 2023,2.64,K,1.89, ,363,K,7.0, ,61.4, ,33.3, ,46.4, ,91, ,38, ,66, ,35.0, ,5.3,K,42.0,K
179,Winchester,South Coast Valleys,Mar 2023,3.10,K,4.31, ,399,K,9.8,K,60.1,K,40.7,K,49.7, ,97, ,56, ,80,K,43.5,K,5.1,K,44.8,K
179,Winchester,South Coast Valleys,Apr 2023,5.54,K,0.02, ,606,K,11.0, ,73.6, ,42.7,K,57.0, ,95, ,40, ,69, ,46.6, ,4.9,K,50.6,K
179,Winchester,South Coast Valleys,May 2023,5.58,K,0.88, ,582, ,13.8, ,71.8,K,50.5, ,59.0, ,97, ,57, ,80, ,52.8, ,6.1, ,54.4,K
179,Winchester,South Coast Valleys,Jun 2023,6.23,K,0.01,K,629,K,14.3, ,75.9,K,51.8,K,62.5, ,96, ,51, ,74, ,54.0, ,5.6,K,56.7,K
179,Winchester,South Coast Valleys,Jul 2023,8.37,K,0.00, ,673,K,16.8, ,93.8, ,59.4, ,76.4,K,87,K,31,K,54,K,58.1,K,5.0, ,63.2,K
179,Winchester,South Coast Valleys,Aug 2023,7.30,K,2.11, ,609,K,18.2, ,91.3, ,60.0, ,74.8, ,93, ,36, ,63, ,60.6, ,5.0,K,62.7,K
179,Winchester,South Coast Valleys,Sep 2023,4.64,K,0.12, ,462,K,17.0, ,81.3,K,57.1, ,67.7, ,96, ,49, ,74, ,58.6, ,4.6, ,59.8, 
179,Winchester,South Coast Valleys,Oct 2023,4.58, ,0.03, ,431,K,12.2, ,83.5, ,48.8,K,64.9, ,88, ,32, ,59, ,48.8, ,4.3, ,55.8,K
179,Winchester,South Coast Valleys,Nov 2023,2.95, ,0.72,K,322,K,8.1,K,74.5, ,38.8,K,55.6, ,82, ,28, ,54,K,37.3,K,3.9, ,49.5, 
179,Winchester,South Coast Valleys,Dec 2023,2.10,K,0.74, ,267,K,8.4,K,69.7, ,37.3,K,51.6, ,91, ,35, ,64,K,38.8,K,2.4, ,45.0, 
181,Westmorland North,Imperial/Coachella Valley,Jan 2018,0.86, ,0.06, ,35, ,10.4,K,76.0,K,43.4,K,57.8,K,87, ,35, ,63,L,44.3,L,3.6,K,57.7, 
181,Westmorland North,Imperial/Coachella Valley,Feb 2018,1.30, ,0.00, ,74, ,9.1, ,74.9,K,41.7, ,57.6,K,85, ,31, ,55,K,41.4,K,4.6,K,59.7, 
181,Westmorland North,Imperial/Coachella Valley,Mar 2018,5.10,K,0.00,K,419,K,9.9,K,78.7, ,48.9,K,63.9,K,82,K,21,K,49,L,44.0,L,5.7,K,63.0,K
181,Westmorland North,Imperial/Coachella Valley,Apr 2018,7.69,K,0.00, ,620,K,11.8,K,88.7, ,53.4, ,72.0,K,74, ,25, ,44,K,47.9,K,6.3,K,70.5, 
181,Westmorland North,Imperial/Coachella Valley,May 2018,9.04,K,0.00, ,705,K,13.7,K,91.1,K,58.6,K,76.0, ,75, ,25, ,45,K,52.4,K,6.6,K,75.5, 
181,Westmorland North,Imperial/Coachella Valley,Jun 2018,9.40,K,0.00, ,721,K,15.8, ,100.7, ,65.4, ,84.9, ,73, ,20, ,39, ,56.0, ,5.7,K,82.4, 
181,Westmorland North,Imperial/Coachella Valley,Jul 2018,8.74,K,0.00, ,618,K,24.5, ,105.2, ,79.3,K,92.7,K,74, ,33, ,47,K,68.3,K,5.5, ,88.3, 
181,Westmorland North,Imperial/Coachella Valley,Aug 2018,5.21, ,0.00, ,284, ,22.9, ,106.2, ,78.9, ,92.6, ,72, ,28, ,44, ,66.7, ,5.6,K,91.2, 
181,Westmorland North,Imperial/Coachella Valley,Sep 2018,4.83,K,0.00, ,303, ,17.9,K,102.4, ,70.8, ,87.0, ,68, ,26, ,41,K,59.5,K,4.5, ,86.3, 
181,Westmorland North,Imperial/Coachella Valley,Oct 2018,5.02,K,0.09, ,434,K,13.9,K,86.8, ,59.5, ,72.8, ,75, ,31, ,50,K,52.3,K,4.9,K,76.4, 
181,Westmorland North,Imperial/Coachella Valley,Nov 2018,3.16,K,0.00, ,329,K,9.5,K,78.0, ,45.9, ,60.6, ,79, ,27, ,51,K,42.0,K,3.9,K,65.8, 
181,Westmorland North,Imperial/Coachella Valley,Dec 2018,1.92,K,0.71, ,245, ,9.9, ,67.1,K,41.3, ,53.0, ,90, ,48, ,72, ,43.6, ,3.4, ,58.4, 
181,Westmorland North,Imperial/Coachella Valley,Jan 2019,2.16,K,0.58, ,240, ,9.6, ,67.4,K,40.6,K,52.8, ,91, ,44, ,70, ,42.4, ,4.2,K,54.9, 
181,Westmorland North,Imperial/Coachella Valley,Feb 2019,2.86,K,0.10, ,330, ,8.6,K,65.8,K,40.0, ,53.2,K,86, ,38, ,61,K,39.8,K,5.0,K,55.4, 
181,Westmorland North,Imperial/Coachella Valley,Mar 2019,5.54,K,0.00, ,449, ,9.8, ,77.3,K,49.7,K,63.7, ,75, ,29, ,48, ,43.6, ,6.4,K,61.3, 
181,Westmorland North,Imperial/Coachella Valley,Apr 2019,7.79, ,0.00, ,602,K,11.0, ,87.2, ,56.0, ,72.4, ,67, ,24, ,40, ,46.6, ,6.8,K,69.1, 
181,Westmorland North,Imperial/Coachella Valley,May 2019,8.88, ,0.00, ,656,K,11.3, ,86.8,K,58.5, ,73.2,K,64, ,25, ,41,K,47.4,K,7.9,K,73.9, 
181,Westmorland North,Imperial/Coachella Valley,Jun 2019,8.85, ,0.00, ,694,K,15.0, ,100.0, ,66.2, ,83.8, ,68, ,20, ,38, ,55.1, ,5.1,K,81.2, 
181,Westmorland North,Imperial/Coachella Valley,Jul 2019,8.48,K,0.00,L,639,L,14.2,L,105.2,L,68.9,L,89.1,L,58,L,16,L,30,L,53.3,L,3.0,L,84.5,L
181,Westmorland North,Imperial/Coachella Valley,Aug 2019,8.19,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
181,Westmorland North,Imperial/Coachella Valley,Sep 2019,6.70,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
181,Westmorland North,Imperial/Coachella Valley,Oct 2019,5.08,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
181,Westmorland North,Imperial/Coachella Valley,Nov 2019,3.05,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
181,Westmorland North,Imperial/Coachella Valley,Dec 2019,2.19,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
181,Westmorland North,Imperial/Coachella Valley,Jan 2020,2.46,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
181,Westmorland North,Imperial/Coachella Valley,Feb 2020,3.30,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
181,Westmorland North,Imperial/Coachella Valley,Mar 2020,4.42,K,1.27,L,478,L,10.9,L,73.3,L,48.8,L,61.2,L,82,L,39,L,60,L,46.3,L,3.2,L,63.6,L
181,Westmorland North,Imperial/Coachella Valley,Apr 2020,6.17,K,0.73, ,623,K,12.3, ,84.3,K,54.1, ,69.7,K,78, ,34, ,51,K,49.9,K,2.8, ,68.3,K
181,Westmorland North,Imperial/Coachella Valley,May 2020,8.10, ,0.00, ,715,K,14.3,K,95.3, ,61.8, ,79.0, ,69, ,26, ,42,K,53.6,K,2.9, ,74.6, 
181,Westmorland North,Imperial/Coachella Valley,Jun 2020,8.11,K,0.00,K,728,K,15.5,K,98.4,K,64.9,K,82.8,K,69,K,23,K,40,K,55.8,K,3.0,K,77.0,K
181,Westmorland North,Imperial/Coachella Valley,Jul 2020,8.65, ,0.00, ,699,K,17.1,K,106.7, ,71.4, ,90.0,K,62, ,21, ,36,K,58.2,K,2.5,K,80.9,K
181,Westmorland North,Imperial/Coachella Valley,Aug 2020,7.75,K,0.05, ,608,K,22.3, ,107.8, ,76.2, ,92.0, ,69, ,26, ,43, ,65.5, ,2.4,K,83.4, 
181,Westmorland North,Imperial/Coachella Valley,Sep 2020,6.06,K,0.00, ,534,K,17.7, ,103.9,K,67.5, ,84.6,K,70, ,23, ,43,K,59.1,K,1.7,K,80.2, 
181,Westmorland North,Imperial/Coachella Valley,Oct 2020,4.53,K,0.00, ,452,K,13.5, ,95.0,K,57.8, ,74.9, ,72, ,24, ,45, ,51.1, ,1.8, ,72.8, 
181,Westmorland North,Imperial/Coachella Valley,Nov 2020,2.74,K,0.00, ,337,K,9.6, ,80.3,K,46.5, ,61.5, ,78, ,26, ,51, ,43.1, ,1.7,K,62.7, 
181,Westmorland North,Imperial/Coachella Valley,Dec 2020,1.90,K,0.00, ,287,K,7.8, ,70.1, ,37.0, ,51.0, ,85, ,34, ,61, ,38.0, ,1.3, ,53.4, 
181,Westmorland North,Imperial/Coachella Valley,Jan 2021,2.20,K,0.17,K,315,K,8.8, ,70.2,K,38.1,K,52.4, ,89, ,38, ,65, ,40.8, ,1.7, ,52.4, 
181,Westmorland North,Imperial/Coachella Valley,Feb 2021,3.19,K,0.00,K,422,K,8.3,K,74.6, ,41.1, ,57.4,K,83,K,26,K,51, ,39.1, ,2.2,K,55.7,K
181,Westmorland North,Imperial/Coachella Valley,Mar 2021,5.11,K,0.00, ,530,K,8.4, ,76.1,K,44.0,K,60.2,K,76, ,27, ,48,K,39.7,K,3.1, ,58.1, 
181,Westmorland North,Imperial/Coachella Valley,Apr 2021,6.71,K,0.00, ,631,K,10.9, ,89.1,K,54.4,K,72.0,K,69, ,23, ,41,K,46.3,K,3.1, ,67.4, 
181,Westmorland North,Imperial/Coachella Valley,May 2021,7.25, ,0.00, ,587,K,12.8, ,92.6, ,57.8,K,75.8, ,71, ,24, ,42, ,50.3, ,3.0, ,74.7, 
181,Westmorland North,Imperial/Coachella Valley,Jun 2021,6.67, ,0.00, ,552, ,18.3, ,102.7, ,67.6, ,85.9, ,73, ,24, ,43, ,60.2, ,2.3,K,80.7, 
181,Westmorland North,Imperial/Coachella Valley,Jul 2021,7.40, ,0.05, ,580, ,24.1, ,105.3, ,78.2, ,91.5, ,74, ,31, ,48, ,68.7, ,2.5,K,86.2, 
181,Westmorland North,Imperial/Coachella Valley,Aug 2021,7.45,K,1.64,K,579,K,21.9,K,105.4,K,76.8, ,90.9,K,71,K,26,K,45,K,65.2,K,2.6,K,85.5,K
181,Westmorland North,Imperial/Coachella Valley,Sep 2021,5.90,K,0.01, ,529,K,17.9, ,102.4, ,71.4, ,86.4, ,68, ,23, ,42, ,58.5, ,1.9,K,83.2, 
181,Westmorland North,Imperial/Coachella Valley,Oct 2021,4.60,K,0.01, ,450,K,10.1, ,88.6,K,56.6,K,72.0, ,65, ,18, ,37, ,43.8, ,2.4, ,75.1, 
181,Westmorland North,Imperial/Coachella Valley,Nov 2021,2.98,K,0.02,K,343,K,10.8, ,84.8, ,51.2, ,65.8,K,77, ,22, ,49,K,45.8,K,1.8, ,69.2, 
181,Westmorland North,Imperial/Coachella Valley,Dec 2021,1.82, ,0.16, ,227, ,9.3,K,69.3, ,42.9,K,54.8,K,84, ,39, ,63,K,42.0,K,2.2, ,58.3, 
181,Westmorland North,Imperial/Coachella Valley,Jan 2022,2.16,K,0.00, ,276, ,8.0, ,70.7, ,38.4, ,52.8, ,82, ,33, ,58, ,38.4, ,1.8, ,54.9, 
181,Westmorland North,Imperial/Coachella Valley,Feb 2022,3.29,K,0.00, ,398, ,6.8,K,74.1, ,39.1, ,55.7, ,73, ,23, ,44,K,34.1,K,2.4, ,55.9, 
181,Westmorland North,Imperial/Coachella Valley,Mar 2022,5.09,K,0.00, ,479, ,9.4, ,80.7, ,46.3, ,63.6, ,77, ,25, ,46, ,42.2, ,2.8, ,62.4, 
181,Westmorland North,Imperial/Coachella Valley,Apr 2022,6.65,K,0.00, ,619, ,10.4,K,87.0, ,53.4, ,71.0, ,71, ,22, ,40,K,45.1,K,3.1, ,70.6, 
